Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Dezembro,12,Quinta-feira,Não,29.998671,39.36787899104696,1074.5519735694488,2,Ligado,Desligado,2.3992135482704304,88.20700495194066
Dezembro,6,Sábado,Sim,23.34054201714505,39.75432269966143,1435.5116217591806,9,Ligado,Desligado,20.30696322729403,72.64379609790515
Dezembro,21,Quinta-feira,Sim,24.466411168945,38.28863148642876,1749.0195615952648,2,Ligado,Ligado,25.135496225850115,80.76051101746906
Dezembro,3,Sábado,Sim,25.439453099959916,32.82201423792953,1238.822363817164,3,Desligado,Ligado,3.3061839532028987,70.25792127435403
Dezembro,20,Sexta-feira,Não,26.986393172372967,55.74634492261907,1563.1244079232345,1,Desligado,Ligado,27.659717706031195,79.33483356260274
Dezembro,1,Terça-feira,Sim,28.537397215420995,42.0204527552204,1440.652617068144,9,Ligado,Desligado,10.140775537883169,78.7638220110429
Dezembro,6,Sábado,Sim,25.91858379551029,57.24363635301704,1861.759234856174,2,Ligado,Ligado,26.503420249632025,82.29126855700635
Dezembro,12,Quinta-feira,Não,29.998671,30.015975,1628.594450168736,9,Desligado,Desligado,29.965327,95.34833483596115
Dezembro,21,Sábado,Sim,20.007565,42.70235476990285,1136.8850911122584,9,Desligado,Desligado,11.092043052760822,70.97891731610893
Dezembro,14,Segunda-feira,Sim,20.980737273708293,50.28666311100287,1088.1497378736449,0,Ligado,Ligado,11.716109184855338,75.38740670513185
Dezembro,19,Domingo,Não,26.087933661938525,38.42884400397311,1881.087568856493,9,Desligado,Ligado,29.244074316236876,81.7108572298578
Dezembro,9,Sábado,Sim,20.007565,43.30089435535934,1673.212716160524,4,Ligado,Ligado,16.13389346532077,83.01403467506167
Dezembro,15,Quarta-feira,Sim,26.8250367243153,36.46567019028406,1458.897553720824,9,Ligado,Ligado,25.85550462528437,98.1347503134883
Dezembro,12,Segunda-feira,Sim,29.998671,52.86443639286733,1999.982252,6,Desligado,Ligado,4.987959309768483,90.23787055408236
Dezembro,7,Segunda-feira,Sim,29.998671,52.44986094729607,1069.3046399525012,2,Ligado,Desligado,21.475416590047,89.80736066048328
Dezembro,7,Domingo,Não,23.7985665106319,47.28371690302599,1481.664353316067,3,Ligado,Ligado,20.00445620466745,79.02377108932282
Dezembro,18,Sábado,Não,25.66249891046364,47.84825998001462,1611.6789148828198,7,Ligado,Ligado,5.383215924948171,79.74950336208299
Dezembro,9,Segunda-feira,Sim,22.84405400337802,59.969085,1551.619866107645,9,Desligado,Desligado,13.12247486158952,74.93666396631323
Dezembro,23,Sábado,Sim,27.02472107846175,43.98196484144714,1214.3982245258787,8,Ligado,Desligado,19.556052782715245,99.20112
Dezembro,19,Sexta-feira,Sim,22.25327662030668,37.806574733384544,1911.49526594831,7,Ligado,Desligado,5.033458580983255,66.53386522424952
Dezembro,9,Quarta-feira,Não,29.07567214687324,35.3839482282692,1291.535643181336,2,Ligado,Ligado,19.17915905044524,91.60250166610476
Dezembro,23,Sexta-feira,Sim,21.23377298060661,51.485566296791184,1609.630928050055,5,Ligado,Ligado,6.04898524750895,75.0808644891362
Dezembro,20,Quinta-feira,Não,24.02641100880089,30.015975,1999.982252,4,Ligado,Desligado,29.965327,87.28499908910176
Dezembro,3,Segunda-feira,Sim,21.40632183691217,34.820351613412655,1914.078362777354,7,Desligado,Ligado,14.590212453470842,74.96825595453743
Dezembro,14,Domingo,Não,27.04961039198854,30.06860776379258,1306.2491037176424,2,Ligado,Ligado,11.329334238115823,93.78884880883398
Dezembro,11,Terça-feira,Não,21.430977585659274,59.16722519182174,1371.429273914904,0,Ligado,Ligado,18.75412735880224,72.1429192398008
Dezembro,6,Domingo,Não,25.07515855840684,59.969085,1521.8840001494134,4,Ligado,Ligado,21.19101906962389,74.17746500940048
Dezembro,4,Terça-feira,Sim,26.808350307960023,30.015975,1865.0785282146653,9,Ligado,Desligado,29.503354971161947,84.87954249080413
Dezembro,1,Quarta-feira,Sim,22.6817033833107,57.38792447635082,1521.925230179627,9,Ligado,Ligado,9.821517788787984,71.00532693584128
Dezembro,9,Quarta-feira,Não,29.998671,40.25565410577202,1776.141174293537,9,Ligado,Desligado,19.445724192851465,79.19516056904516
Dezembro,8,Sábado,Não,20.007565,59.969085,1408.5411044871862,4,Desligado,Desligado,13.080844182801062,67.1947349930148
Dezembro,2,Quinta-feira,Não,24.681362119592293,33.98424568105621,1091.73572482625,9,Ligado,Desligado,6.675146827062128,77.34057634045845
Dezembro,6,Sábado,Não,29.66826079905812,32.123258159829795,1264.1121641166578,6,Ligado,Desligado,0.006642,80.1954327379432
Dezembro,18,Terça-feira,Não,27.85444704467302,52.82673134115722,1558.9498834254475,9,Desligado,Desligado,20.34090259101752,99.20112
Dezembro,1,Segunda-feira,Não,29.998671,30.015975,1682.5591551082923,3,Ligado,Ligado,22.04347659937068,91.3159809663779
Dezembro,0,Sexta-feira,Não,29.998671,46.45359785087541,1785.0551365884094,9,Ligado,Ligado,22.889451686010407,85.44850166941654
Dezembro,20,Terça-feira,Não,28.029241182993864,38.717463682832914,1999.982252,8,Ligado,Ligado,27.072005788027692,92.41191469207412
Dezembro,14,Sexta-feira,Não,25.65000347186877,47.64414463451771,1158.077815415184,6,Ligado,Ligado,11.745857706423234,64.721257033012
Dezembro,20,Domingo,Sim,26.650588034810774,43.48380533443219,1875.19465210398,4,Ligado,Desligado,22.153393566327605,80.39361000122686
Dezembro,5,Quarta-feira,Não,22.909720678157942,33.47023250914761,1863.2226087297888,2,Ligado,Desligado,1.2433858465432828,86.62123075176524
Dezembro,19,Terça-feira,Não,28.67534398245596,57.33936654930746,1653.9010081129209,0,Desligado,Ligado,3.9180792149325567,76.60229858509659
Dezembro,0,Terça-feira,Não,20.007565,42.0373590347886,1821.8837200650755,1,Desligado,Ligado,15.813050990811943,71.53801528221034
Dezembro,11,Segunda-feira,Não,28.380686882720312,39.24778982341229,1426.2068681422236,5,Desligado,Ligado,4.402336067788247,83.43196011320721
Dezembro,18,Domingo,Não,23.98413759648849,54.23635361774624,1787.7610580898684,0,Ligado,Desligado,14.972654214483509,58.43721789604282
Dezembro,10,Domingo,Não,29.998671,47.62600505710423,1559.765866578371,9,Ligado,Desligado,25.173043537065357,92.74684475204316
Dezembro,18,Quinta-feira,Não,22.42876664036818,39.43838575092563,1802.114855741694,0,Ligado,Ligado,9.94285365285494,71.9083241756854
Dezembro,14,Sexta-feira,Sim,23.66732155225683,38.79900788185534,1045.8965759539303,3,Ligado,Desligado,11.09140650421467,73.0681002987285
Dezembro,19,Quarta-feira,Sim,29.998671,57.15952929167428,1999.982252,9,Desligado,Ligado,17.790819116529587,99.20112
Dezembro,5,Quinta-feira,Não,20.400839710024652,52.60550417674002,1037.6692117290545,7,Desligado,Ligado,19.063032615528176,53.604348406801634
Dezembro,18,Sexta-feira,Não,23.783884073293454,32.06777931734552,1583.7673795949772,7,Ligado,Ligado,2.242222288470117,79.35762605227943
Dezembro,11,Domingo,Sim,20.49224637966789,54.605710843738784,1456.6792015533483,2,Desligado,Ligado,29.18518906345392,72.03796017634649
Dezembro,23,Sábado,Sim,21.01380663026963,53.429396726384354,1225.0976795238405,5,Ligado,Desligado,20.541877631159604,71.21791991345734
Dezembro,5,Sábado,Não,28.137735960826884,45.107436279102544,1678.4758510348004,5,Ligado,Ligado,0.006642,77.49949709807888
Dezembro,16,Terça-feira,Sim,22.27624875636795,39.53360477687252,1712.0661915758335,3,Desligado,Desligado,19.620607736393698,70.46023563886544
