Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Abril,6,Quarta-feira,Não,26.121369969664517,42.86745099943277,1242.2384899767476,4,Ligado,Ligado,2.329133106436758,85.94458825985986
Abril,19,Sexta-feira,Não,25.155982023105423,48.466613509655616,1079.748522457267,5,Desligado,Ligado,14.772640789409472,81.57995908876464
Abril,10,Terça-feira,Não,24.408055992855235,39.68913565138426,1061.7882422174348,0,Desligado,Desligado,23.60455359940308,73.71685888673287
Abril,9,Sexta-feira,Sim,28.1542639738084,46.692093982964856,1754.07333739218,8,Ligado,Ligado,18.27266213266561,97.05217510620255
Abril,10,Quarta-feira,Não,27.736152366733663,50.214265346699605,1788.2293692236449,3,Ligado,Desligado,27.96494094146448,83.95983362236683
Abril,22,Sábado,Não,20.007565,43.14425109709234,1000.512661,0,Ligado,Ligado,21.82769831621488,67.55520096055443
Abril,3,Domingo,Sim,25.207391848190525,38.12015955223027,1257.250602889004,4,Ligado,Desligado,29.060421858204084,95.79880219102566
Abril,22,Quarta-feira,Sim,23.84355302886106,59.969085,1215.2599446734275,0,Desligado,Ligado,10.29355221565705,83.79787620804342
Abril,3,Terça-feira,Sim,27.00364145257746,46.69182021425457,1710.423677071854,8,Desligado,Ligado,12.148957892739592,88.19668590091797
Abril,0,Sexta-feira,Não,28.116092548058354,45.08291681677397,1274.0054752373835,1,Ligado,Ligado,7.939016159846817,73.27190246643673
Abril,18,Sexta-feira,Sim,24.68193308421861,30.015975,1503.1036115162835,1,Desligado,Ligado,11.661240528637537,78.77908847489013
Abril,23,Sexta-feira,Não,23.51361877169688,36.6376018729482,1793.4587763692955,3,Desligado,Ligado,4.881573799984365,80.3962051100362
Abril,18,Segunda-feira,Não,25.13971442300741,38.67590194546673,1635.8042687564382,9,Desligado,Ligado,6.767543791195363,77.85891800441948
Abril,11,Domingo,Sim,23.954066026673647,59.969085,1767.8173312294812,2,Ligado,Desligado,17.752370651771464,78.31929218568234
Abril,18,Sábado,Não,28.00749827991088,40.77266633352858,1822.06493227445,1,Desligado,Desligado,23.181975623489794,90.61069719859104
Abril,9,Terça-feira,Sim,29.998671,37.519161677427455,1908.5606699606165,0,Ligado,Desligado,9.314601562778616,99.20112
Abril,18,Quarta-feira,Não,20.77014153541298,48.4894553523846,1896.0682639530312,9,Ligado,Desligado,16.411067149574862,71.25052695909267
Abril,0,Quinta-feira,Não,20.91329958854263,39.73003993935037,1742.146056854007,1,Ligado,Ligado,28.16328005976071,94.49990304870764
Abril,3,Terça-feira,Não,29.80368275734616,30.015975,1175.574585319474,6,Desligado,Ligado,24.994818527847205,99.20112
Abril,1,Domingo,Sim,20.007565,30.9008486250505,1389.105450603727,5,Desligado,Ligado,29.076340722577545,73.40101654274176
Abril,1,Domingo,Não,29.998671,34.514191764949985,1476.2331752066702,8,Ligado,Ligado,18.765041659857168,85.39839663456436
Abril,16,Domingo,Não,29.998671,30.015975,1937.234897851576,0,Desligado,Ligado,29.241832837903477,71.5599001165067
Abril,6,Terça-feira,Sim,29.91236479291648,38.06807849648648,1999.982252,4,Ligado,Ligado,13.339297600385988,85.03671015357057
Abril,11,Sexta-feira,Sim,22.177205448765505,40.60405295465094,1249.0355886781874,9,Desligado,Ligado,10.41432743308633,80.501023338735
Abril,21,Terça-feira,Não,23.42268467904749,59.969085,1967.6938674610485,7,Ligado,Desligado,12.820072045551946,76.6924442373786
Abril,21,Quinta-feira,Sim,25.7136585785665,40.521505801734655,1634.6151579074588,4,Desligado,Desligado,16.28980138824297,72.88545155144065
Abril,7,Sexta-feira,Não,23.64695378714161,48.17946592561934,1793.3196281593955,8,Desligado,Desligado,20.57246153537195,53.263278
Abril,22,Sábado,Sim,20.007565,39.478089923047534,1555.827977129666,0,Ligado,Ligado,29.965327,62.51361957885123
Abril,4,Sexta-feira,Sim,21.11595885606951,40.47790590082495,1817.234572142973,4,Ligado,Ligado,17.077134494510908,69.69304970033811
Abril,8,Sábado,Não,23.350476790636712,31.15571760031973,1025.1195788358082,1,Ligado,Ligado,28.80791333321668,70.16730404894896
Abril,5,Sexta-feira,Não,25.54843259671776,46.62812629231527,1706.4412658698293,9,Desligado,Ligado,26.81768816308743,90.06278842858053
Abril,21,Quarta-feira,Sim,25.040027574484824,49.28013506057594,1938.984816610163,9,Ligado,Ligado,19.839046441504408,90.9088278415037
Abril,20,Terça-feira,Não,26.89049553705639,50.15368310226256,1219.1556949102803,9,Desligado,Ligado,11.885130511164103,78.04658547607872
Abril,8,Sexta-feira,Não,26.92756122860851,30.18129477900676,1287.4598044759755,2,Ligado,Desligado,0.006642,86.64900108138742
Abril,10,Sexta-feira,Sim,20.007565,52.907670107207,1999.982252,6,Desligado,Ligado,18.91410492863149,72.25847392359405
Abril,7,Sexta-feira,Não,20.007565,37.04760579436657,1461.8172711863476,1,Ligado,Desligado,19.266656547946223,72.01066426843927
Abril,3,Sexta-feira,Não,26.272907844539244,30.015975,1209.9298923716865,8,Desligado,Ligado,4.576652530383991,79.78125279991515
Abril,5,Segunda-feira,Sim,26.3981886739421,51.25968457649723,1033.1280999849462,3,Ligado,Desligado,17.03220806115549,74.3667568969462
Abril,10,Domingo,Não,25.210845088562643,59.07009247511923,1354.671517386705,2,Desligado,Ligado,13.252745339894403,70.1233190891675
Abril,13,Terça-feira,Sim,27.584810848258734,47.63352625876946,1012.7834681624674,2,Desligado,Ligado,17.33886356504818,88.79992191256673
Abril,19,Quinta-feira,Não,29.998671,46.02541258933349,1087.3393420007958,0,Ligado,Ligado,25.62881321992714,73.37328014992218
Abril,8,Quinta-feira,Não,23.325890484910012,44.15837937721942,1109.3187419022145,8,Ligado,Desligado,11.04867153954374,95.3318577872088
Abril,2,Quarta-feira,Não,28.56090317686918,59.969085,1270.3999187500124,7,Ligado,Ligado,2.9397362559688114,82.71151089042557
Abril,8,Quarta-feira,Não,24.24857490669089,57.74888713143925,1635.4140290574826,3,Desligado,Desligado,25.17794959127873,74.67197999912364
Abril,19,Sexta-feira,Não,22.330380611206408,50.55687641374526,1634.9651816022815,4,Ligado,Desligado,7.47342138449932,64.6124358903974
Abril,18,Sexta-feira,Sim,27.936985593454335,42.9344064920793,1658.4651039306532,8,Ligado,Desligado,0.006642,77.94660873434967
Abril,12,Quinta-feira,Sim,29.998671,51.58500778879706,1228.121290952121,4,Ligado,Ligado,4.486741031278007,78.72223377355232
Abril,5,Quarta-feira,Sim,22.097860540512112,59.969085,1000.512661,5,Desligado,Ligado,17.411987716781965,63.74602685443893
Abril,11,Domingo,Sim,26.86655002349928,36.55043946673493,1799.019191719841,0,Desligado,Desligado,29.965327,82.56293442347139
Abril,12,Sábado,Sim,24.944019620803825,35.409293943902526,1317.438744715942,7,Desligado,Ligado,4.399297906094946,72.25866587227986
Abril,2,Sábado,Não,26.526010177997883,31.42123267721872,1117.8489898001678,1,Desligado,Desligado,15.54816979124221,79.083945686812
Abril,13,Segunda-feira,Sim,23.544886791123137,42.7449391222017,1715.3002848397696,3,Ligado,Desligado,17.94598154407626,78.53557095611578
Abril,14,Quinta-feira,Não,24.66776231385727,50.31224960363257,1643.4300269593766,4,Ligado,Desligado,29.965327,73.55122442372999
Abril,15,Terça-feira,Não,25.193229216946044,47.94342364427058,1453.544251962824,1,Ligado,Desligado,0.4079832431385384,61.70111825653089
Abril,11,Quarta-feira,Não,26.47501896431117,49.52873914523663,1320.6373962129803,8,Ligado,Desligado,5.073172923287719,83.60026996455564
Abril,20,Quinta-feira,Sim,23.176089074763556,37.78738125838877,1960.0391366579004,6,Ligado,Desligado,25.46345658718092,80.32170098596285
Abril,21,Quinta-feira,Não,20.007565,50.57512987092362,1796.5273672749522,4,Ligado,Desligado,0.9453364833228064,70.20588088782142
Abril,4,Sábado,Sim,25.591719177085547,46.45024336129184,1829.5456365421849,0,Desligado,Ligado,16.162976162172505,75.27784082748852
Abril,23,Domingo,Não,27.62262073975409,42.815323017541886,1133.0453163581053,8,Ligado,Desligado,0.8476521496640581,76.71460846155344
Abril,2,Sexta-feira,Não,29.01063385099908,35.24183661542451,1121.189291578334,5,Desligado,Ligado,17.24388555416371,85.00299692853422
Abril,5,Segunda-feira,Sim,28.891373827202774,48.20455161838986,1587.5673158261654,2,Desligado,Desligado,6.134203015392418,85.68060347190143
Abril,7,Quarta-feira,Sim,29.998671,56.06671581289483,1717.8872622996444,1,Ligado,Ligado,27.879173192379955,80.72734511354057
Abril,4,Quinta-feira,Não,25.14260783053995,43.90534367227647,1000.512661,7,Desligado,Ligado,10.273547590837964,74.98353720859038
Abril,13,Segunda-feira,Sim,25.5265116319479,30.015975,1243.37942002531,8,Desligado,Desligado,28.15527010567616,83.87374863915208
Abril,12,Sábado,Não,26.85243727494352,39.96255184484336,1214.9707248587372,0,Ligado,Ligado,21.573192979813783,77.9312807257337
Abril,5,Quarta-feira,Não,24.013813300980903,30.737858716601927,1456.112837514486,7,Desligado,Ligado,7.813245828897084,68.13416630955716
Abril,23,Sexta-feira,Não,22.05397544300274,30.015975,1655.4792120069496,0,Ligado,Desligado,29.665076803622693,72.48512002464697
Abril,18,Sábado,Sim,22.45753921800681,53.67277924536592,1331.5282649805204,5,Ligado,Ligado,22.53237610560776,73.15698956313922
Abril,17,Terça-feira,Sim,23.4293302377652,52.211642003709606,1844.206804995717,4,Ligado,Desligado,17.540324895711613,60.97981736714418
Abril,11,Terça-feira,Sim,29.998671,47.591976333777225,1999.982252,8,Desligado,Desligado,21.42346943306524,71.86121066295145
Abril,22,Quinta-feira,Sim,23.545744951806675,54.57670702482307,1299.3785554146066,1,Desligado,Ligado,15.15939860138256,71.12465890148674
Abril,8,Terça-feira,Sim,20.007565,46.92611949550087,1804.6612576639,5,Ligado,Desligado,18.71964797774049,76.4354546126648
Abril,21,Sexta-feira,Sim,28.82205152253496,47.58208903798853,1945.8086610221949,3,Ligado,Desligado,19.552005453862755,89.57703652166882
Abril,6,Terça-feira,Sim,23.65655202249368,32.95816411607283,1616.5932079244233,4,Desligado,Ligado,15.749087520816012,81.6494610483506
Abril,23,Quinta-feira,Sim,26.251459441761742,46.19606424202571,1115.397421867496,1,Ligado,Ligado,18.673690360556805,69.63972569001288
Abril,12,Quinta-feira,Não,29.998671,45.15799885050513,1999.982252,3,Desligado,Desligado,18.316316278491943,91.65047917087334
Abril,23,Quarta-feira,Não,20.904027947064247,42.703769998417165,1999.982252,3,Desligado,Desligado,16.40790309581491,64.64266132593934
Abril,0,Sábado,Sim,22.23536360742475,52.38590400302494,1320.3485879556615,5,Desligado,Ligado,7.037611125257596,65.88854559309442
Abril,13,Sexta-feira,Sim,24.673147802588662,48.88208995491271,1999.982252,5,Desligado,Ligado,25.15362208517371,79.42790173114317
Abril,18,Quarta-feira,Não,20.535845726412447,48.88308769505649,1999.982252,6,Desligado,Ligado,27.893884591531048,74.13640507876268
Abril,21,Sexta-feira,Não,29.69515739848251,39.2096681214953,1532.154100300089,9,Desligado,Desligado,29.045518034897064,97.89930404412928
Abril,13,Sexta-feira,Sim,21.72444088540967,59.969085,1445.675407086328,2,Desligado,Desligado,25.176156617719727,74.90511546773425
Abril,12,Sexta-feira,Sim,20.007565,59.969085,1681.5390723140506,8,Ligado,Ligado,28.0920876425704,57.42775864755373
Abril,15,Terça-feira,Sim,24.72089605310533,40.67578606073123,1177.5875617543609,9,Desligado,Ligado,3.952269476829172,93.96901318917104
Abril,23,Segunda-feira,Não,25.092921698248126,57.70916523467783,1271.6480262547411,6,Ligado,Desligado,14.596614217785977,78.88182618908847
Abril,22,Sexta-feira,Não,24.00834033094566,32.35673270502905,1061.9070055501888,6,Ligado,Ligado,27.212390116468747,80.52687374333829
Abril,19,Sábado,Não,23.82757314974649,40.48933788795436,1000.512661,2,Desligado,Ligado,5.537360165316943,65.49030838064978
Abril,12,Terça-feira,Não,21.69895780795724,41.01128845441696,1341.924468732041,0,Desligado,Desligado,27.48387859651296,78.30431709993975
Abril,3,Quarta-feira,Não,20.007565,43.917947372498006,1828.8342959500928,8,Ligado,Desligado,26.148793043779776,60.9279403890768
Abril,5,Sábado,Sim,23.84843058880651,58.33110769445494,1146.1814117828326,1,Desligado,Desligado,22.50829366841566,72.01059377802025
Abril,6,Sexta-feira,Não,29.18662352873401,54.08723309225463,1991.775634764591,1,Desligado,Ligado,4.55532551049073,84.62947670898521
Abril,12,Quarta-feira,Sim,20.007565,52.09124274049567,1586.4908289654247,8,Desligado,Ligado,17.576937334770264,62.10081682491416
Abril,5,Sábado,Sim,21.39798596198695,37.04016484025716,1634.5118646394092,9,Ligado,Desligado,0.006642,69.85964515812859
Abril,3,Quarta-feira,Não,28.822637725233363,36.280131928597214,1383.716998755361,9,Ligado,Desligado,29.679094644491805,84.38631228746495
