Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Outubro,5,Sexta-feira,Sim,23.94259355122429,43.58788997202159,1662.400584873371,8,Desligado,Ligado,15.27925977537669,75.32452541493296
Outubro,18,Sábado,Sim,24.920528373883148,59.969085,1335.841609361473,0,Ligado,Desligado,2.8451338367169177,65.90575278505905
Outubro,23,Quarta-feira,Sim,27.855651126395763,51.89743730028499,1609.7565408864914,0,Desligado,Ligado,21.855642115991984,62.67334120376724
Outubro,12,Sábado,Sim,20.578179997321016,43.04766801417027,1915.941769289843,3,Desligado,Desligado,23.891702046778292,79.07684005468661
Outubro,13,Domingo,Não,21.03890893027545,30.015975,1419.7200982873094,2,Ligado,Desligado,7.380352225355048,75.06603455194728
Outubro,6,Sexta-feira,Sim,20.2963056507273,30.015975,1032.2149296745422,0,Ligado,Ligado,5.6173291606021465,75.7276393915501
Outubro,18,Domingo,Não,27.34997707888396,30.235521635997536,1783.3033787017714,4,Desligado,Desligado,12.67724352563882,75.10961671672072
Outubro,23,Segunda-feira,Sim,24.727969145828983,44.242115776647225,1253.4915886675774,3,Ligado,Ligado,29.965327,80.82025480520838
Outubro,17,Quarta-feira,Sim,23.77456290035578,45.15701770556153,1131.574778325342,3,Desligado,Desligado,22.01060968262616,71.05346834277344
Outubro,21,Quinta-feira,Não,23.95744075106961,40.95890241267284,1358.8161364616492,5,Ligado,Desligado,18.42911900892921,64.20560182044514
Outubro,10,Quarta-feira,Não,25.168211864979146,46.07227493081709,1914.343862897891,9,Ligado,Ligado,16.939451570693436,74.90163575393412
Outubro,4,Sábado,Sim,24.62431962296956,59.969085,1811.597018182207,7,Desligado,Desligado,18.718994163503844,79.41256639930909
Outubro,7,Sexta-feira,Não,21.4395396713314,44.758601426529616,1661.6512630416896,9,Ligado,Ligado,14.121509410759575,71.32509576126398
Outubro,11,Domingo,Sim,27.892645205235247,33.5273812538413,1356.2934936651004,7,Ligado,Ligado,7.289711947543284,79.47743837630856
Outubro,10,Sábado,Não,24.62629986134352,30.015975,1066.502384713399,6,Ligado,Desligado,9.769529436559502,82.01673319696957
Outubro,6,Sábado,Sim,28.828129174074828,53.78639762436857,1570.4409766905428,3,Ligado,Desligado,8.942249265305358,81.58680207013721
Outubro,16,Quarta-feira,Sim,22.434519373297665,49.493186100907536,1693.5771031711572,8,Desligado,Desligado,0.006642,82.26118789870513
Outubro,13,Sexta-feira,Não,20.99130688502617,48.47749003800462,1915.8353419307457,4,Ligado,Ligado,13.950127096136818,76.28164723686805
Outubro,11,Quinta-feira,Não,24.468044851796886,59.969085,1925.248915515513,5,Ligado,Ligado,11.182734895905302,73.17947217281558
Outubro,14,Quarta-feira,Sim,22.494768440172383,48.42288821926798,1571.8237326636906,7,Ligado,Ligado,4.628533743984768,70.5201558422684
Outubro,10,Domingo,Não,26.06083569352446,31.8443729075333,1175.9352895323982,0,Desligado,Desligado,5.680050144480437,77.45061129604417
Outubro,8,Sexta-feira,Sim,21.580213828295392,36.1170445943207,1290.9408307797771,9,Ligado,Desligado,29.965327,80.95907028056666
Outubro,19,Sábado,Não,26.805364043554956,52.019684102128274,1072.60160370404,1,Desligado,Ligado,2.1594286192718317,79.61369858422188
Outubro,9,Sexta-feira,Sim,20.007565,56.17463152849052,1310.722671657712,7,Desligado,Desligado,29.965327,70.30495880914606
Outubro,6,Sexta-feira,Não,22.85067677983573,34.27125713226454,1509.7896388339957,4,Desligado,Ligado,10.850500330411355,76.98838772692235
